Chr,Start,End,Value
6,120900001,121000000,3738
6,121000001,121100000,3821
6,121100001,121200000,4185
6,121200001,121300000,3509
6,121300001,121400000,3982
6,121400001,121500000,3743
6,121500001,121600000,4090
6,121600001,121700000,3769
6,121700001,121800000,4820
6,121800001,121900000,4757
6,121900001,122000000,4549
6,122000001,122100000,4334
6,122100001,122200000,4396
6,122200001,122300000,3830
6,122300001,122400000,4202
6,122400001,122500000,3948
6,122500001,122600000,3587
6,122600001,122700000,4189
6,122700001,122800000,4027
6,122800001,122900000,4376
6,122900001,123000000,4322
6,123000001,123100000,4453
6,123100001,123200000,4923
6,123200001,123300000,4133
6,123300001,123400000,4185
6,123400001,123500000,3882
6,123500001,123600000,3869
6,123600001,123700000,3445
6,123700001,123800000,3884
6,123800001,123900000,3401
6,123900001,124000000,4204
6,124000001,124100000,4066
6,124100001,124200000,4169
6,124200001,124300000,3991
6,124300001,124400000,3907
6,124400001,124500000,3805
6,124500001,124600000,3949
6,124600001,124700000,3922
6,124700001,124800000,3650
6,124800001,124900000,3994
6,124900001,125000000,3844
6,125000001,125100000,4015
6,125100001,125200000,4031
6,125200001,125300000,4242
6,125300001,125400000,4095
6,125400001,125500000,4614
6,125500001,125600000,4943
6,125600001,125700000,4983
6,125700001,125800000,5026
6,125800001,125900000,4470
6,125900001,126000000,4379
6,126000001,126100000,4737
6,126100001,126200000,4572
6,126200001,126300000,5020
6,126300001,126400000,4631
6,126400001,126500000,4382
6,126500001,126600000,4435
6,126600001,126700000,4263
6,126700001,126800000,3744
6,126800001,126900000,3909
6,126900001,127000000,3883
6,127000001,127100000,4091
6,127100001,127200000,3755
6,127200001,127300000,3841
6,127300001,127400000,3835
6,127400001,127500000,3925
6,127500001,127600000,4278
6,127600001,127700000,4241
6,127700001,127800000,4436
6,127800001,127900000,4329
6,127900001,128000000,3900
6,128000001,128100000,3501
6,128100001,128200000,3754
6,128200001,128300000,4081
6,128300001,128400000,3448
6,128400001,128500000,3449
6,128500001,128600000,3806
6,128600001,128700000,3524
6,128700001,128800000,3740
6,128800001,128900000,4010
6,128900001,129000000,4344
6,129000001,129100000,4129
6,129100001,129200000,4033
6,129200001,129300000,4034
6,129300001,129400000,4073
6,129400001,129500000,3924
6,129500001,129600000,3799
6,129600001,129700000,3839
6,129700001,129800000,4133
6,129800001,129900000,4125
6,129900001,130000000,4346
6,130000001,130100000,4396
6,130100001,130200000,4129
6,130200001,130300000,4498
6,130300001,130400000,4985
6,130400001,130500000,4400
6,130500001,130600000,4509
6,130600001,130700000,4893
6,130700001,130800000,4284
6,130800001,130900000,4515
6,130900001,131000000,4186
6,131000001,131100000,4530
6,131100001,131200000,4525
6,131200001,131300000,4007
6,131300001,131400000,4634
6,131400001,131500000,4874
6,131500001,131600000,4611
6,131600001,131700000,4872
6,131700001,131800000,4861
6,131800001,131900000,5071
6,131900001,132000000,4086
6,132000001,132100000,4690
6,132100001,132200000,4715
6,132200001,132300000,4641
6,132300001,132400000,4329
6,132400001,132500000,4144
6,132500001,132600000,4257
6,132600001,132700000,3932
6,132700001,132800000,4292
6,132800001,132900000,4245
6,132900001,133000000,4562
6,133000001,133100000,4503
6,133100001,133200000,4811
6,133200001,133300000,4655
6,133300001,133400000,4262
6,133400001,133500000,4317
6,133500001,133600000,4206
6,133600001,133700000,4387
6,133700001,133800000,4144
6,133800001,133900000,4422
6,133900001,134000000,4628
6,134000001,134100000,4051
6,134100001,134200000,4247
6,134200001,134300000,4754
6,134300001,134400000,5209
6,134400001,134500000,5599
6,134500001,134600000,5390
6,134600001,134700000,5357
6,134700001,134800000,4795
6,134800001,134900000,4518
6,134900001,135000000,5130
6,135000001,135100000,4443
6,135100001,135200000,5480
6,135200001,135300000,5157
6,135300001,135400000,4118
6,135400001,135500000,4678
6,135500001,135600000,5353
6,135600001,135700000,4484
6,135700001,135800000,3563
6,135800001,135900000,4402
6,135900001,136000000,4411
6,136000001,136100000,4257
6,136100001,136200000,4333
6,136200001,136300000,4218
6,136300001,136400000,4501
6,136400001,136500000,4493
6,136500001,136600000,4566
6,136600001,136700000,5228
6,136700001,136800000,4526
6,136800001,136900000,4809
6,136900001,137000000,4768
6,137000001,137100000,4898
6,137100001,137200000,5082
6,137200001,137300000,4954
6,137300001,137400000,5525
6,137400001,137500000,4992
6,137500001,137600000,4832
6,137600001,137700000,4817
6,137700001,137800000,4524
6,137800001,137900000,5336
6,137900001,138000000,4674
6,138000001,138100000,5305
6,138100001,138200000,5279
6,138200001,138300000,4826
6,138300001,138400000,4933
6,138400001,138500000,4828
6,138500001,138600000,5298
6,138600001,138700000,5256
6,138700001,138800000,5595
6,138800001,138900000,4820
6,138900001,139000000,4954
6,139000001,139100000,5325
6,139100001,139200000,5019
6,139200001,139300000,4045
6,139300001,139400000,5505
6,139400001,139500000,5532
6,139500001,139600000,4912
6,139600001,139700000,5239
6,139700001,139800000,5199
6,139800001,139900000,5228
6,139900001,140000000,4910
6,140000001,140100000,4716
6,140100001,140200000,4235
6,140200001,140300000,4008
6,140300001,140400000,4401
6,140400001,140500000,4086
6,140500001,140600000,4343
6,140600001,140700000,4482
6,140700001,140800000,3643
6,140800001,140900000,3523
6,140900001,141000000,3914
6,141000001,141100000,3709
6,141100001,141200000,3536
6,141200001,141300000,3928
6,141300001,141400000,3763
6,141400001,141500000,4166
6,141500001,141600000,4031
6,141600001,141700000,3380
6,141700001,141800000,3803
6,141800001,141900000,3750
6,141900001,142000000,3582
6,142000001,142100000,3659
6,142100001,142200000,3918
6,142200001,142300000,4267
6,142300001,142400000,3543
6,142400001,142500000,4002
6,142500001,142600000,4303
6,142600001,142700000,4061
6,142700001,142800000,4162
6,142800001,142900000,4819
6,142900001,143000000,4347
6,143000001,143100000,4841
6,143100001,143200000,4355
6,143200001,143300000,4288
6,143300001,143400000,4449
6,143400001,143500000,4880
6,143500001,143600000,4824
6,143600001,143700000,4489
6,143700001,143800000,4888
6,143800001,143900000,5420
6,143900001,144000000,4887
6,144000001,144100000,4710
6,144100001,144200000,5109
6,144200001,144300000,4913
6,144300001,144400000,4983
6,144400001,144500000,4994
6,144500001,144600000,5197
6,144600001,144700000,5624
6,144700001,144800000,5001
6,144800001,144900000,4554
6,144900001,145000000,4228
6,145000001,145100000,4251
6,145100001,145200000,4390
6,145200001,145300000,4575
6,145300001,145400000,4879
6,145400001,145500000,4942
6,145500001,145600000,4243
6,145600001,145700000,4294
6,145700001,145800000,4051
6,145800001,145900000,4241
6,145900001,146000000,4198
6,146000001,146100000,4459
6,146100001,146200000,4170
6,146200001,146300000,3601
6,146300001,146400000,4222
6,146400001,146500000,4308
6,146500001,146600000,4283
6,146600001,146700000,4172
6,146700001,146800000,4780
6,146800001,146900000,4312
6,146900001,147000000,3873
6,147000001,147100000,3698
6,147100001,147200000,4309
6,147200001,147300000,4351
6,147300001,147400000,4218
6,147400001,147500000,3844
6,147500001,147600000,4260
6,147600001,147700000,3602
6,147700001,147800000,4391
6,147800001,147900000,5136
6,147900001,148000000,5015
6,148000001,148100000,4781
6,148100001,148200000,4504
6,148200001,148300000,4562
6,148300001,148400000,4670
6,148400001,148500000,4979
6,148500001,148600000,5375
6,148600001,148700000,6038
6,148700001,148800000,5664
6,148800001,148900000,5363
6,148900001,149000000,4709
6,149000001,149100000,5115
6,149100001,149200000,5538
6,149200001,149300000,5357
6,149300001,149400000,5067
6,149400001,149500000,5125
6,149500001,149600000,5056
6,149600001,149700000,4373
6,149700001,149800000,5765
6,149800001,149900000,5280
6,149900001,150000000,5480
6,150000001,150100000,5423
6,150100001,150200000,5666
6,150200001,150300000,7272
6,150300001,150400000,7331
6,150400001,150500000,6313
6,150500001,150600000,5839
6,150600001,150700000,6415
6,150700001,150800000,5365
6,150800001,150900000,5251
6,150900001,151000000,5255
6,151000001,151100000,5473
6,151100001,151200000,5926
6,151200001,151300000,5412
6,151300001,151400000,5650
6,151400001,151500000,6084
6,151500001,151600000,5722
6,151600001,151700000,5884
6,151700001,151800000,5451
6,151800001,151900000,5316
6,151900001,152000000,5121
6,152000001,152100000,5161
6,152100001,152200000,5331
6,152200001,152300000,4697
6,152300001,152400000,4579
6,152400001,152500000,5249
6,152500001,152600000,4618
6,152600001,152700000,4599
6,152700001,152800000,3900
6,152800001,152900000,3890
6,152900001,153000000,4679
6,153000001,153100000,4354
6,153100001,153200000,3896
6,153200001,153300000,4291
6,153300001,153400000,4652
6,153400001,153500000,4942
6,153500001,153600000,4057
6,153600001,153700000,4122
6,153700001,153800000,4121
6,153800001,153900000,3694
6,153900001,154000000,3477
6,154000001,154100000,3879
6,154100001,154200000,4254
6,154200001,154300000,4141
6,154300001,154400000,3998
6,154400001,154500000,4568
6,154500001,154600000,4503
6,154600001,154700000,4815
6,154700001,154800000,4939
6,154800001,154900000,5205
6,154900001,155000000,5078
6,155000001,155100000,5396
6,155100001,155200000,4402
6,155200001,155300000,6222
6,155300001,155400000,6050
6,155400001,155500000,5688
6,155500001,155600000,5810
6,155600001,155700000,4613
6,155700001,155800000,5036
6,155800001,155900000,4104
6,155900001,156000000,4480
6,156000001,156100000,4369
6,156100001,156200000,4456
6,156200001,156300000,4418
6,156300001,156400000,4545
6,156400001,156500000,4677
6,156500001,156600000,4343
6,156600001,156700000,4751
6,156700001,156800000,4923
6,156800001,156900000,5182
6,156900001,157000000,5250
6,157000001,157100000,5446
6,157100001,157200000,5628
6,157200001,157300000,5095
6,157300001,157400000,4794
6,157400001,157500000,4935
6,157500001,157600000,4170
6,157600001,157700000,3231
6,157700001,157800000,5414
6,157800001,157900000,6277
6,157900001,158000000,6533
6,158000001,158100000,6703
6,158100001,158200000,6994
6,158200001,158300000,5226
6,158300001,158400000,5302
6,158400001,158500000,7801
6,158500001,158600000,5170
6,158600001,158700000,6340
6,158700001,158800000,5692
6,158800001,158900000,5631
6,158900001,159000000,6656
6,159000001,159100000,6390
6,159100001,159200000,6684
6,159200001,159300000,5973
6,159300001,159400000,5914
6,159400001,159500000,5649
6,159500001,159600000,6243
6,159600001,159700000,5794
6,159700001,159800000,5579
6,159800001,159900000,5648
6,159900001,160000000,5362
6,160000001,160100000,5479
6,160100001,160200000,5215
6,160200001,160300000,6466
6,160300001,160400000,6101
6,160400001,160500000,6424
6,160500001,160600000,7083
6,160600001,160700000,5337
6,160700001,160800000,6253
6,160800001,160900000,5092
6,160900001,161000000,5008
6,161000001,161100000,4863
6,161100001,161200000,5175
6,161200001,161300000,4557
6,161300001,161400000,5021
6,161400001,161500000,4753
6,161500001,161600000,5824
6,161600001,161700000,5561
6,161700001,161800000,6080
6,161800001,161900000,5936
6,161900001,162000000,5074
6,162000001,162100000,5320
6,162100001,162200000,5119
6,162200001,162300000,5147
6,162300001,162400000,5225
6,162400001,162500000,4423
6,162500001,162600000,4832
6,162600001,162700000,4610
6,162700001,162800000,4628
6,162800001,162900000,4348
6,162900001,163000000,5147
6,163000001,163100000,4118
6,163100001,163200000,4109
6,163200001,163300000,4154
6,163300001,163400000,4550
6,163400001,163500000,4412
6,163500001,163600000,5024
6,163600001,163700000,5253
6,163700001,163800000,6059
6,163800001,163900000,5235
6,163900001,164000000,4038
6,164000001,164100000,6443
6,164100001,164200000,6397
6,164200001,164300000,5436
6,164300001,164400000,5615
6,164400001,164500000,5110
6,164500001,164600000,5700
6,164600001,164700000,4980
6,164700001,164800000,4796
6,164800001,164900000,3856
6,164900001,165000000,4535
6,165000001,165100000,4065
6,165100001,165200000,4413
6,165200001,165300000,4278
6,165300001,165400000,4258
6,165400001,165500000,4595
6,165500001,165600000,4600
6,165600001,165700000,4741
6,165700001,165800000,4761
6,165800001,165900000,4085
6,165900001,166000000,3903
6,166000001,166100000,5053
6,166100001,166200000,5262
6,166200001,166300000,5903
6,166300001,166400000,5668
6,166400001,166500000,5329
6,166500001,166600000,5469
6,166600001,166700000,5951
6,166700001,166800000,5459
6,166800001,166900000,7248
6,166900001,167000000,6916
6,167000001,167100000,6406
6,167100001,167200000,6424
6,167200001,167300000,5475
6,167300001,167400000,5969
6,167400001,167500000,5323
6,167500001,167600000,6476
6,167600001,167700000,6698
6,167700001,167800000,6823
6,167800001,167900000,6566
6,167900001,168000000,2724
6,168000001,168100000,3978
6,168100001,168200000,6333
6,168200001,168300000,4767
6,168300001,168400000,5939
6,168400001,168500000,8471
6,168500001,168600000,7466
6,168600001,168700000,7509
6,168700001,168800000,7176
6,168800001,168900000,6747
6,168900001,169000000,6885
6,169000001,169100000,6741
6,169100001,169200000,6194
6,169200001,169300000,6638
6,169300001,169400000,5688
6,169400001,169500000,5438
6,169500001,169600000,6227
6,169600001,169700000,6224
6,169700001,169800000,5259
6,169800001,169900000,5182
6,169900001,170000000,4874
6,170000001,170100000,5653
6,170100001,170200000,5352
6,170200001,170300000,5179
6,170300001,170400000,4802
6,170400001,170500000,8181
6,170500001,170600000,7457
6,170600001,170700000,5635
6,170700001,170800000,6815
6,170800001,170900000,5870
6,170900001,171000000,4490
6,171000001,171100000,3663
7,1,100000,6288
7,100001,200000,8379
7,200001,300000,5697
7,300001,400000,8521
7,400001,500000,9190
7,500001,600000,10244
7,600001,700000,8619
7,700001,800000,7387
7,800001,900000,7940
7,900001,1000000,10868
7,1000001,1100000,10355
7,1100001,1200000,8490
7,1200001,1300000,9349
7,1300001,1400000,10691
7,1400001,1500000,10483
7,1500001,1600000,10995
7,1600001,1700000,8942
7,1700001,1800000,9609
7,1800001,1900000,7901
7,1900001,2000000,9382
7,2000001,2100000,8477
7,2100001,2200000,8687
7,2200001,2300000,7634
7,2300001,2400000,7324
7,2400001,2500000,8150
7,2500001,2600000,10722
7,2600001,2700000,9543
7,2700001,2800000,8617
7,2800001,2900000,6136
7,2900001,3000000,8260
7,3000001,3100000,6802
7,3100001,3200000,6514
7,3200001,3300000,6524
7,3300001,3400000,5497
7,3400001,3500000,4540
7,3500001,3600000,4583
7,3600001,3700000,5158
7,3700001,3800000,4771
7,3800001,3900000,4931
7,3900001,4000000,5752
7,4000001,4100000,6203
7,4100001,4200000,7652
7,4200001,4300000,7861
7,4300001,4400000,6255
7,4400001,4500000,5817
7,4500001,4600000,6363
7,4600001,4700000,6285
7,4700001,4800000,7555
7,4800001,4900000,8936
7,4900001,5000000,7384
7,5000001,5100000,6444
7,5100001,5200000,7008
7,5200001,5300000,6964
7,5300001,5400000,9154
7,5400001,5500000,9020
7,5500001,5600000,9245
7,5600001,5700000,8660
7,5700001,5800000,5806
7,5800001,5900000,6636
7,5900001,6000000,6560
7,6000001,6100000,5965
7,6100001,6200000,6302
7,6200001,6300000,5660
7,6300001,6400000,6361
7,6400001,6500000,6934
7,6500001,6600000,8036
7,6600001,6700000,8814
7,6700001,6800000,6849
7,6800001,6900000,6876
7,6900001,7000000,7096
7,7000001,7100000,6183
7,7100001,7200000,4974
7,7200001,7300000,4447
7,7300001,7400000,4675
7,7400001,7500000,4633
7,7500001,7600000,4241
7,7600001,7700000,4666
7,7700001,7800000,4211
7,7800001,7900000,4201
7,7900001,8000000,4737
7,8000001,8100000,4281
7,8100001,8200000,5027
7,8200001,8300000,4747
7,8300001,8400000,4984
7,8400001,8500000,4930
7,8500001,8600000,4598
7,8600001,8700000,4457
7,8700001,8800000,4406
7,8800001,8900000,3704
7,8900001,9000000,3625
7,9000001,9100000,3661
7,9100001,9200000,3748
7,9200001,9300000,3732
7,9300001,9400000,3794
7,9400001,9500000,3945
7,9500001,9600000,3722
7,9600001,9700000,3367
7,9700001,9800000,4183
7,9800001,9900000,3866
7,9900001,10000000,3523
7,10000001,10100000,3635
7,10100001,10200000,3359
7,10200001,10300000,3609
7,10300001,10400000,3869
7,10400001,10500000,3856
7,10500001,10600000,4241
7,10600001,10700000,4133
7,10700001,10800000,4237
7,10800001,10900000,4021
7,10900001,11000000,4312
7,11000001,11100000,4402
7,11100001,11200000,3475
7,11200001,11300000,4649
7,11300001,11400000,4336
7,11400001,11500000,4019
7,11500001,11600000,3847
7,11600001,11700000,3835
7,11700001,11800000,3574
7,11800001,11900000,3341
7,11900001,12000000,3863
7,12000001,12100000,3647
7,12100001,12200000,3946
7,12200001,12300000,3791
7,12300001,12400000,4123
7,12400001,12500000,3733
7,12500001,12600000,4320
7,12600001,12700000,4776
7,12700001,12800000,4505
7,12800001,12900000,4370
7,12900001,13000000,4378
7,13000001,13100000,3911
7,13100001,13200000,4288
7,13200001,13300000,3676
7,13300001,13400000,3820
7,13400001,13500000,3588
7,13500001,13600000,3392
7,13600001,13700000,3648
7,13700001,13800000,3651
7,13800001,13900000,4385
7,13900001,14000000,4015
7,14000001,14100000,3912
7,14100001,14200000,3851
7,14200001,14300000,3801
7,14300001,14400000,3853
7,14400001,14500000,3522
7,14500001,14600000,3531
7,14600001,14700000,3507
7,14700001,14800000,3960
7,14800001,14900000,3876
7,14900001,15000000,3350
7,15000001,15100000,4083
7,15100001,15200000,3788
7,15200001,15300000,3927
7,15300001,15400000,3880
7,15400001,15500000,3532
7,15500001,15600000,3774
7,15600001,15700000,3725
7,15700001,15800000,3799
7,15800001,15900000,3982
7,15900001,16000000,4086
7,16000001,16100000,4034
7,16100001,16200000,3858
7,16200001,16300000,3725
7,16300001,16400000,3886
7,16400001,16500000,3939
7,16500001,16600000,4645
7,16600001,16700000,4914
7,16700001,16800000,4773
7,16800001,16900000,5094
7,16900001,17000000,4407
7,17000001,17100000,4303
7,17100001,17200000,3843
7,17200001,17300000,3985
7,17300001,17400000,3769
7,17400001,17500000,4340
7,17500001,17600000,4138
7,17600001,17700000,4401
7,17700001,17800000,4785
7,17800001,17900000,3514
7,17900001,18000000,3736
7,18000001,18100000,4580
7,18100001,18200000,4564
7,18200001,18300000,4425
7,18300001,18400000,4063
7,18400001,18500000,4039
7,18500001,18600000,3968
7,18600001,18700000,3774
7,18700001,18800000,3883
7,18800001,18900000,4117
7,18900001,19000000,4050
7,19000001,19100000,4245
7,19100001,19200000,4315
7,19200001,19300000,4194
7,19300001,19400000,3865
7,19400001,19500000,3934
7,19500001,19600000,4101
7,19600001,19700000,4094
7,19700001,19800000,3755
7,19800001,19900000,3776
7,19900001,20000000,4261
7,20000001,20100000,3745
7,20100001,20200000,3901
7,20200001,20300000,3973
7,20300001,20400000,4313
7,20400001,20500000,3998
7,20500001,20600000,3987
7,20600001,20700000,3944
7,20700001,20800000,4496
7,20800001,20900000,5143
7,20900001,21000000,4520
7,21000001,21100000,4395
7,21100001,21200000,4733
7,21200001,21300000,4614
7,21300001,21400000,4650
7,21400001,21500000,5003
7,21500001,21600000,4949
7,21600001,21700000,4597
7,21700001,21800000,4446
7,21800001,21900000,4510
7,21900001,22000000,4879
7,22000001,22100000,5386
7,22100001,22200000,5645
7,22200001,22300000,4649
7,22300001,22400000,4360
7,22400001,22500000,5331
7,22500001,22600000,5317
7,22600001,22700000,4826
7,22700001,22800000,5100
7,22800001,22900000,5658
7,22900001,23000000,4546
7,23000001,23100000,4567
7,23100001,23200000,4854
7,23200001,23300000,5147
7,23300001,23400000,5366
7,23400001,23500000,5094
7,23500001,23600000,5471
7,23600001,23700000,5306
7,23700001,23800000,5023
7,23800001,23900000,4733
7,23900001,24000000,5529
7,24000001,24100000,5097
7,24100001,24200000,5199
7,24200001,24300000,5013
7,24300001,24400000,4987
7,24400001,24500000,4903
7,24500001,24600000,4781
7,24600001,24700000,4316
7,24700001,24800000,5222
7,24800001,24900000,5450
7,24900001,25000000,4739
7,25000001,25100000,5417
7,25100001,25200000,5701
7,25200001,25300000,5379
7,25300001,25400000,5249
7,25400001,25500000,5082
7,25500001,25600000,5229
7,25600001,25700000,4795
7,25700001,25800000,5036
7,25800001,25900000,4978
7,25900001,26000000,4831
7,26000001,26100000,5859
7,26100001,26200000,6180
7,26200001,26300000,5295
7,26300001,26400000,6064
7,26400001,26500000,5254
7,26500001,26600000,5963
7,26600001,26700000,5911
7,26700001,26800000,3838
7,26800001,26900000,3916
7,26900001,27000000,4380
7,27000001,27100000,4859
7,27100001,27200000,7208
7,27200001,27300000,8299
7,27300001,27400000,5050
7,27400001,27500000,5396
7,27500001,27600000,5167
7,27600001,27700000,3847
7,27700001,27800000,5259
7,27800001,27900000,4469
7,27900001,28000000,5384
7,28000001,28100000,5136
7,28100001,28200000,4831
7,28200001,28300000,4905
7,28300001,28400000,4974
7,28400001,28500000,5288
7,28500001,28600000,5244
7,28600001,28700000,5147
7,28700001,28800000,5161
7,28800001,28900000,4788
7,28900001,29000000,5057
7,29000001,29100000,4792
7,29100001,29200000,5393
7,29200001,29300000,5045
7,29300001,29400000,5648
7,29400001,29500000,5592
7,29500001,29600000,4920
7,29600001,29700000,5768
7,29700001,29800000,4259
7,29800001,29900000,5240
7,29900001,30000000,5918
7,30000001,30100000,4993
7,30100001,30200000,5358
7,30200001,30300000,5822
7,30300001,30400000,4668
7,30400001,30500000,5283
7,30500001,30600000,5402
7,30600001,30700000,5676
7,30700001,30800000,8252
7,30800001,30900000,7050
7,30900001,31000000,8422
7,31000001,31100000,8374
7,31100001,31200000,6830
7,31200001,31300000,5138
7,31300001,31400000,4551
7,31400001,31500000,4750
7,31500001,31600000,5249
7,31600001,31700000,4669
7,31700001,31800000,5188
7,31800001,31900000,4297
7,31900001,32000000,4161
7,32000001,32100000,4503
7,32100001,32200000,5087
7,32200001,32300000,5267
7,32300001,32400000,5220
7,32400001,32500000,5435
7,32500001,32600000,5306
7,32600001,32700000,4702
7,32700001,32800000,4686
7,32800001,32900000,5433
7,32900001,33000000,5677
7,33000001,33100000,5345
7,33100001,33200000,5479
7,33200001,33300000,4573
7,33300001,33400000,4107
7,33400001,33500000,4398
7,33500001,33600000,4654
7,33600001,33700000,4569
7,33700001,33800000,5609
7,33800001,33900000,5639
7,33900001,34000000,5562
7,34000001,34100000,4957
7,34100001,34200000,5341
7,34200001,34300000,5198
7,34300001,34400000,5018
7,34400001,34500000,4734
7,34500001,34600000,4461
7,34600001,34700000,4499
7,34700001,34800000,4621
7,34800001,34900000,4638
7,34900001,35000000,5072
7,35000001,35100000,4604
7,35100001,35200000,4034
7,35200001,35300000,4195
7,35300001,35400000,5112
7,35400001,35500000,5401
7,35500001,35600000,5808
7,35600001,35700000,4828
7,35700001,35800000,4944
7,35800001,35900000,4688
7,35900001,36000000,5050
7,36000001,36100000,5988
7,36100001,36200000,6316
7,36200001,36300000,6278
7,36300001,36400000,6195
7,36400001,36500000,4902
7,36500001,36600000,5623
7,36600001,36700000,5727
7,36700001,36800000,4972
7,36800001,36900000,5292
7,36900001,37000000,5428
7,37000001,37100000,5010
7,37100001,37200000,4899
7,37200001,37300000,4883
7,37300001,37400000,5237
7,37400001,37500000,5010
7,37500001,37600000,5427
7,37600001,37700000,4362
7,37700001,37800000,4799
7,37800001,37900000,4310
7,37900001,38000000,4583
7,38000001,38100000,4453
7,38100001,38200000,4339
7,38200001,38300000,4277
7,38300001,38400000,5476
7,38400001,38500000,4820
7,38500001,38600000,4583
7,38600001,38700000,4900
7,38700001,38800000,4919
7,38800001,38900000,3995
7,38900001,39000000,4449
7,39000001,39100000,4177
7,39100001,39200000,4618
7,39200001,39300000,4603
7,39300001,39400000,4853
7,39400001,39500000,4882
7,39500001,39600000,5075
7,39600001,39700000,4713
7,39700001,39800000,5436
7,39800001,39900000,5652
7,39900001,40000000,5460
7,40000001,40100000,4665
7,40100001,40200000,5410
7,40200001,40300000,5546
7,40300001,40400000,4581
7,40400001,40500000,4641
7,40500001,40600000,4100
7,40600001,40700000,4730
7,40700001,40800000,4648
7,40800001,40900000,4757
7,40900001,41000000,4935
7,41000001,41100000,5210
7,41100001,41200000,4550
7,41200001,41300000,4409
7,41300001,41400000,4651
7,41400001,41500000,4689
7,41500001,41600000,5009
7,41600001,41700000,4433
7,41700001,41800000,4714
7,41800001,41900000,4730
7,41900001,42000000,5289
7,42000001,42100000,5199
7,42100001,42200000,5149
7,42200001,42300000,4963
7,42300001,42400000,4417
7,42400001,42500000,5017
7,42500001,42600000,4881
7,42600001,42700000,4756
7,42700001,42800000,4767
7,42800001,42900000,4444
7,42900001,43000000,5256
7,43000001,43100000,4948
7,43100001,43200000,4938
7,43200001,43300000,5715
7,43300001,43400000,5296
7,43400001,43500000,5199
7,43500001,43600000,5436
7,43600001,43700000,5015
7,43700001,43800000,5151
7,43800001,43900000,6010
7,43900001,44000000,6572
7,44000001,44100000,8616
7,44100001,44200000,9335
7,44200001,44300000,9029
7,44300001,44400000,8086
7,44400001,44500000,6255
7,44500001,44600000,6179
7,44600001,44700000,6493
7,44700001,44800000,7314
7,44800001,44900000,6515
7,44900001,45000000,6297
7,45000001,45100000,7459
7,45100001,45200000,8669
7,45200001,45300000,7427
7,45300001,45400000,5237
7,45400001,45500000,5518
7,45500001,45600000,5356
7,45600001,45700000,7734
7,45700001,45800000,6306
7,45800001,45900000,6359
7,45900001,46000000,5663
7,46000001,46100000,5870
7,46100001,46200000,4276
7,46200001,46300000,5117
7,46300001,46400000,4635
7,46400001,46500000,4526
7,46500001,46600000,4750
7,46600001,46700000,4847
7,46700001,46800000,4499
7,46800001,46900000,4587
7,46900001,47000000,4426
7,47000001,47100000,4609
7,47100001,47200000,4622
7,47200001,47300000,5440
7,47300001,47400000,6162
7,47400001,47500000,6738
7,47500001,47600000,6800
7,47600001,47700000,7211
7,47700001,47800000,6321
7,47800001,47900000,5828
7,47900001,48000000,6106
7,48000001,48100000,5245
7,48100001,48200000,5778
7,48200001,48300000,5014
7,48300001,48400000,4979
7,48400001,48500000,4676
7,48500001,48600000,4832
7,48600001,48700000,4428
7,48700001,48800000,4554
7,48800001,48900000,4388
7,48900001,49000000,4563
7,49000001,49100000,4086
7,49100001,49200000,4024
7,49200001,49300000,3862
7,49300001,49400000,3820
7,49400001,49500000,3928
7,49500001,49600000,3971
7,49600001,49700000,4345
7,49700001,49800000,4441
7,49800001,49900000,5683
7,49900001,50000000,4494
7,50000001,50100000,3812
7,50100001,50200000,4251
7,50200001,50300000,5198
7,50300001,50400000,3841
7,50400001,50500000,5158
7,50500001,50600000,5518
7,50600001,50700000,6067
7,50700001,50800000,6084
7,50800001,50900000,5877
7,50900001,51000000,5595
7,51000001,51100000,5961
7,51100001,51200000,5336
7,51200001,51300000,5383
7,51300001,51400000,5951
7,51400001,51500000,6245
7,51500001,51600000,5376
7,51600001,51700000,5536
7,51700001,51800000,4861
7,51800001,51900000,4497
7,51900001,52000000,5037
7,52000001,52100000,4749
7,52100001,52200000,4033
7,52200001,52300000,4344
7,52300001,52400000,4865
7,52400001,52500000,5174
7,52500001,52600000,3949
7,52600001,52700000,3904
7,52700001,52800000,3948
7,52800001,52900000,3939
7,52900001,53000000,4286
7,53000001,53100000,4635
7,53100001,53200000,4332
7,53200001,53300000,3713
7,53300001,53400000,4045
7,53400001,53500000,4008
7,53500001,53600000,3613
7,53600001,53700000,4020
7,53700001,53800000,3597
7,53800001,53900000,3851
7,53900001,54000000,4015
7,54000001,54100000,4132
7,54100001,54200000,4137
7,54200001,54300000,4499
7,54300001,54400000,4249
7,54400001,54500000,3715
7,54500001,54600000,4304
7,54600001,54700000,4470
7,54700001,54800000,5385
7,54800001,54900000,4787
7,54900001,55000000,4406
7,55000001,55100000,4904
7,55100001,55200000,5391
7,55200001,55300000,6141
7,55300001,55400000,5862
7,55400001,55500000,6382
7,55500001,55600000,6453
7,55600001,55700000,5862
7,55700001,55800000,5447
7,55800001,55900000,6461
7,55900001,56000000,5675
7,56000001,56100000,6316
7,56100001,56200000,6968
7,56200001,56300000,6091
7,56300001,56400000,5523
7,56400001,56500000,7269
7,56500001,56600000,5888
7,56600001,56700000,4729
7,56700001,56800000,4678
7,56800001,56900000,8103
7,56900001,57000000,6339
7,57000001,57100000,8495
7,57100001,57200000,4814
7,57200001,57300000,5745
7,57300001,57400000,6147
7,57400001,57500000,7378
